Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
24,Tim Messer-Kruse,2388,M55-59,USA,00:00:00,02:55:29,01:44:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
70,Nick Melrose,1492,M30-34,AUS,00:00:00,02:59:32,01:43:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
49,Nick Nommensen,1318,M25-29,USA,00:00:00,02:38:34,02:09:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
7,Cher Vasquez,209,F40-44,USA,00:00:00,03:03:05,01:45:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Michael McClure,2274,M50-54,USA,00:00:00,02:46:39,01:56:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Christine Mellick,2527,F50-54,USA,00:00:00,02:55:44,01:48:42,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
68,Thomas Metge,1724,M35-39,USA,00:00:00,02:45:48,01:56:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Hannah Loftus,628,F25-29,USA,00:00:00,02:58:30,01:53:34,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Alicia Lamb,626,F25-29,USA,00:00:00,03:05:15,01:50:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
69,Fernando Gongora,2578,M35-39,MEX,00:00:00,02:51:40,01:53:11,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
70,Thomas Lloyd,1705,M35-39,USA,00:00:00,02:41:18,01:51:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
71,Colin Montgomery,253,M30-34,USA,00:00:00,02:44:59,02:02:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Empire Law Students,4017,URELAY,USA,00:00:00,02:48:29,01:51:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
72,Bradley Tucker,1562,M30-34,USA,00:00:00,02:59:43,01:49:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Mark Levy,2267,M50-54,USA,00:00:00,02:46:01,01:58:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Megan Searfoss,369,F50-54,USA,00:00:00,02:48:55,01:56:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
57,David Bankston,1833,M40-44,USA,00:00:00,02:36:50,02:05:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Desi McGibbon,2129,M45-49,IRL,00:00:00,02:38:01,01:54:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
58,Francisco Silva,1992,M40-44,USA,00:00:00,02:51:54,01:56:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
73,Matthias Weber,1573,M30-34,DEU,00:00:00,02:47:15,01:56:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
71,Lue Yang,1813,M35-39,USA,00:00:00,02:39:05,01:56:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
38,Sharone Aharon,2207,M50-54,ISR,00:00:00,02:50:19,01:58:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
74,Sam Johnson,1460,M30-34,USA,00:00:00,03:00:50,01:42:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
7,Joseph Champ,470,M60-64,USA,00:00:00,02:46:25,02:00:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
59,Brian Cronk,1862,M40-44,USA,00:00:00,02:54:50,01:50:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
8,Pamela Bowe,844,F40-44,USA,00:00:00,02:58:17,01:48:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
75,Douglas Gettel,1432,M30-34,USA,00:00:00,02:52:40,01:53:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
60,Jeremy Hopson,1900,M40-44,CAN,00:00:00,02:50:17,01:58:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
12,Rebecca Cannon,211,F45-49,USA,00:00:00,02:50:51,01:58:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
72,Cameron Mauritson,1719,M35-39,USA,00:00:00,02:49:39,01:55:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Jennifer O'Keefe,539,F45-49,USA,00:00:00,02:52:51,01:58:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
61,Brad Simeral,1993,M40-44,USA,00:00:00,02:44:34,01:53:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
73,Sean Sussex,1780,M35-39,USA,00:00:00,02:57:11,01:53:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
17,Amanda Leone,798,F35-39,USA,00:00:00,02:55:37,01:53:24,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
76,John McCabe,1488,M30-34,USA,00:00:00,02:32:46,02:11:42,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
12,Christine Desrochers,152,F50-54,USA,00:00:00,02:44:53,01:59:42,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
50,Brendon Vogel,1362,M25-29,USA,00:00:00,02:48:05,02:04:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
8,Duane Franks,472,M60-64,USA,00:00:00,02:51:42,01:56:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
18,Myla Generoso,777,F35-39,USA,00:00:00,02:58:54,01:43:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
77,Matt Spence,1548,M30-34,USA,00:00:00,02:46:40,02:03:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
19,Kahlil Lalji,1213,M18-24,USA,00:00:00,02:39:54,02:10:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
19,Meghan Gilroy,779,F35-39,USA,00:00:00,02:53:52,01:47:44,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
78,Jarrett Herold,1451,M30-34,USA,00:00:00,02:46:19,01:57:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
20,Rachel Brainard,758,F35-39,USA,00:00:00,03:04:28,01:53:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
62,Chris Skoog,1996,M40-44,USA,00:00:00,02:44:46,02:01:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
74,Benjamin Mitchell,262,M35-39,USA,00:00:00,02:48:15,02:01:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
39,Craig Rapoza,2620,M50-54,USA,00:00:00,02:43:12,02:06:58,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
75,Jason McCafferty,1720,M35-39,USA,00:00:00,02:55:50,01:52:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
63,Dale Weaver,2016,M40-44,USA,00:00:00,02:47:48,01:56:41,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Team Verjochar,4057,URELAY,USA,00:00:00,03:05:45,01:43:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
51,Connor Sokolosky,1350,M25-29,USA,00:00:00,02:50:20,01:58:58,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
14,Raquel Sampson,993,F45-49,USA,00:00:00,02:56:07,01:55:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
79,Michael Wolfe,2569,M30-34,USA,00:00:00,02:46:46,01:55:01,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Not Your Wife'S Book Club,4031,URELAY,USA,00:00:00,03:03:41,01:51:53,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
76,Gregory Lou,1708,M35-39,USA,00:00:00,02:46:37,01:51:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
77,Frank Misaki,1729,M35-39,USA,00:00:00,02:48:04,01:54:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
80,Oscar Hoekstra,1456,M30-34,NLD,00:00:00,02:50:17,01:51:16,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
81,Timo Wu,1580,M30-34,SGP,00:00:00,02:45:54,02:01:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Sue Rubens,2528,F50-54,USA,00:00:00,02:46:19,02:02:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Ben Stimart,2180,M45-49,USA,00:00:00,02:48:04,01:55:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
25,Ken Goldberg,2362,M55-59,USA,00:00:00,02:53:34,01:49:04,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
9,Sharma Phillips,908,F40-44,USA,00:00:00,02:53:38,01:54:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
21,Nicki Kinney,793,F35-39,USA,00:00:00,03:01:14,01:46:55,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
78,Dustin Wiemann,1802,M35-39,USA,00:00:00,02:41:53,02:03:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
64,Jarod Richardson,1977,M40-44,USA,00:00:00,02:40:49,02:11:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Lynette Willis,353,F40-44,USA,00:00:00,02:54:45,02:01:08,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
26,Henry Schwartz,465,M55-59,USA,00:00:00,02:43:14,02:01:22,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
20,Michael Erickson,1204,M18-24,USA,00:00:00,03:03:49,01:42:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
52,Patrick Kenny,1298,M25-29,IRL,00:00:00,02:53:31,01:55:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
40,David Alexander,2209,M50-54,USA,00:00:00,02:51:56,01:56:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
38,Luis Casado,2053,M45-49,ESP,00:00:00,02:50:56,01:55:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
82,Joel Fleischmann,1421,M30-34,USA,00:00:00,02:49:39,01:59:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
65,Charlie O'Donnell,279,M40-44,USA,00:00:00,02:44:47,01:59:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
41,Paul Miller,451,M50-54,USA,00:00:00,02:40:15,02:09:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
79,Scott Lutz,1712,M35-39,USA,00:00:00,02:46:39,02:06:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
83,Daniel Alvarez,1375,M30-34,ARG,00:00:00,02:59:57,01:51:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Golden State Bogans,4020,URELAY,USA,00:00:00,03:06:53,01:53:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
66,Christian Magnusen,421,M40-44,USA,00:00:00,02:54:54,01:55:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
14,Christine Reed,1087,F50-54,USA,00:00:00,03:01:58,01:50:35,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
39,Scott Johnston,2114,M45-49,USA,00:00:00,02:52:39,02:01:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
42,David Hanson,2251,M50-54,USA,00:00:00,02:36:48,02:21:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
84,Jesse Tuttle,1563,M30-34,USA,00:00:00,02:44:18,02:10:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
13,Katie Sarradet,194,F30-34,USA,00:00:00,02:53:54,01:58:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
53,Tim Urbas,1360,M25-29,USA,00:00:00,02:56:29,01:57:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
85,Jeffrey Silverstein,1542,M30-34,USA,00:00:00,02:56:29,01:57:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
40,James Cleymaet,2058,M45-49,USA,00:00:00,02:52:40,02:05:42,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Eye Of The Triger,4019,URELAY,USA,00:00:00,03:08:03,01:39:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
80,Clarke Michalak,1726,M35-39,USA,00:00:00,02:55:24,01:57:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
86,Lee Sang Ho,2566,M30-34,KOR,00:00:00,02:54:31,01:55:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
3,Phil Furniss,476,M65-69,USA,00:00:00,02:46:54,02:00:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
67,Shawn Steen,2001,M40-44,USA,00:00:00,02:46:26,02:11:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
54,Jacob Stashower,1353,M25-29,USA,00:00:00,02:37:15,02:23:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
87,Sam Halse,1443,M30-34,NZL,00:00:00,03:00:19,01:47:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
4,J'Ne Day-Lucore,1119,F55-59,USA,00:00:00,02:50:56,01:58:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
43,Victor Trucco,317,M50-54,USA,00:00:00,02:47:46,02:09:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
22,Nicole Smith,827,F35-39,USA,00:00:00,02:58:57,01:59:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
15,Danielle McMullin,979,F45-49,USA,00:00:00,02:49:32,01:58:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
81,Francis David,1621,M35-39,USA,00:00:00,02:49:09,01:56:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
41,Andreas Dankelmann,2600,M45-49,DEU,00:00:00,02:48:48,02:00:33,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
42,Alejandro Quintero,2151,M45-49,USA,00:00:00,02:43:51,02:02:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
82,Pavel Gerasimenko,1651,M35-39,USA,00:00:00,02:51:00,02:00:08,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
88,Lawrence Gana JR,389,M30-34,USA,00:00:00,02:46:48,01:59:34,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
89,Mitchell Chancellor,1397,M30-34,USA,00:00:00,02:38:16,02:13:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
83,Jason Dinubilo,1624,M35-39,USA,00:00:00,02:44:42,02:09:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
21,Michael Magee,1215,M18-24,USA,00:00:00,03:05:15,01:53:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
44,Jeanfrancois Maitrot,2271,M50-54,USA,00:00:00,02:53:29,01:51:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Kristin Smith,1003,F45-49,USA,00:00:00,02:57:25,01:54:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
90,Zachary Goldstein,1435,M30-34,USA,00:00:00,02:46:43,02:07:33,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
68,Ben Brasher,1841,M40-44,USA,00:00:00,02:53:42,02:02:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
23,Linda Rodriguez,822,F35-39,VEN,00:00:00,03:00:44,01:45:40,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
27,Paul Giuntini,461,M55-59,USA,00:00:00,02:45:59,02:10:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
43,John Issa,2109,M45-49,USA,00:00:00,02:50:49,02:03:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
14,Katherine O'Neil,702,F30-34,USA,00:00:00,03:09:28,01:52:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
44,Fabio Sartori,2170,M45-49,ITA,00:00:00,02:46:48,02:05:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
91,Rob Folsom,1423,M30-34,USA,00:00:00,02:57:36,01:51:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
45,Camilo Kejner,297,M45-49,ARG,00:00:00,02:45:55,02:01:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
92,Dan Fan,1419,M30-34,CHN,00:00:00,02:53:59,01:53:16,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
46,Graham Brew,2047,M45-49,USA,00:00:00,02:45:13,02:03:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
22,Jack Bradley,1201,M18-24,GBR,00:00:00,02:59:31,02:02:40,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
47,Michael Chauvin,2056,M45-49,USA,00:00:00,02:44:06,02:06:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
84,Jay Furnas,1645,M35-39,USA,00:00:00,02:45:36,02:07:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
28,Barry Plaga,324,M55-59,USA,00:00:00,02:52:32,02:14:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
93,Cameron Aronson,1377,M30-34,USA,00:00:00,02:57:31,01:54:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
85,Jordan DeSilva,1623,M35-39,USA,00:00:00,02:49:03,02:08:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
29,Earl Greer,547,M55-59,USA,00:00:00,02:42:04,02:03:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
94,Dan Jenson,1459,M30-34,USA,00:00:00,03:08:24,01:50:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
55,Brandon White,2554,M25-29,USA,00:00:00,02:53:41,01:56:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
56,Devin Norton,1319,M25-29,USA,00:00:00,02:52:03,02:09:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
24,Crystal Craig,2648,F35-39,USA,00:00:00,02:42:54,01:56:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
30,Greg Novacek,2393,M55-59,USA,00:00:00,02:52:23,01:58:22,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
86,Christopher Smith,1770,M35-39,USA,00:00:00,02:28:31,02:22:16,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
87,Thomas Rowland,1757,M35-39,GBR,00:00:00,02:55:30,01:55:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
15,Angela Kay,192,F30-34,USA,00:00:00,02:49:18,02:05:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
95,Matthew Gazulis,1431,M30-34,USA,00:00:00,02:42:13,02:00:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
45,Peter Farrell,2237,M50-54,USA,00:00:00,02:55:57,01:55:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
25,Emily Samuels,345,F35-39,USA,00:00:00,02:47:28,01:58:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
2,Alexandra Porter,2508,F18-24,USA,00:00:00,03:06:29,01:52:04,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
46,Alejandro Ibarra Zerecero,2254,M50-54,MEX,00:00:00,02:45:54,02:07:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
5,Karyn Hoffman,233,F55-59,USA,00:00:00,02:56:17,01:55:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
96,Anthony Cannon,1393,M30-34,USA,00:00:00,02:56:51,01:52:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
88,Giovanni Schettini Canepa,266,M35-39,PER,00:00:00,02:47:12,02:10:44,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Cara Nager,699,F30-34,USA,00:00:00,03:07:56,01:53:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
89,Jaime Martinez,1717,M35-39,USA,00:00:00,02:58:08,01:56:35,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Jeanette Haggas,870,F40-44,USA,00:00:00,02:43:52,02:15:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
15,Nicole Ridgeway,368,F50-54,USA,00:00:00,02:59:29,01:54:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
57,James Pham,1329,M25-29,USA,00:00:00,02:49:21,02:03:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
90,Kenny Nguyen,404,M35-39,USA,00:00:00,02:57:03,01:55:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
47,R Hall,2249,M50-54,GBR,00:00:00,02:50:41,02:01:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
69,Michael Ulicki,2013,M40-44,USA,00:00:00,02:56:11,01:54:42,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
58,Taylor Peterson,1327,M25-29,USA,00:00:00,03:01:01,01:55:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
23,Matteo Crow,1203,M18-24,USA,00:00:00,02:43:22,02:15:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
70,Andrew Richter,1978,M40-44,USA,00:00:00,02:59:42,02:04:36,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
48,Scott Williams,302,M45-49,USA,00:00:00,02:48:20,02:02:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Amy Cotter-Brown,151,F50-54,USA,00:00:00,02:51:08,02:06:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
71,Marcelo Camberos,1847,M40-44,ARG,00:00:00,03:03:21,01:46:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
12,Becky Mintz,538,F40-44,USA,00:00:00,02:51:38,02:07:55,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
72,Erik Abernethy,411,M40-44,USA,00:00:00,02:47:08,02:09:56,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
