Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
158,Alonzo Borja,2805,M45-49,USA,00:34:49,00:04:49,00:05:38,17:43:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
58,Rose Diaz Buller,1408,F45-49,USA,00:33:06,00:04:30,00:03:08,17:43:37,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
125,Benjamin McCollum,2131,M30-34,USA,00:40:05,00:02:48,00:02:21,17:43:35,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
181,Jaime Lara,2619,M40-44,COL,00:37:27,00:06:03,00:14:08,17:43:35,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
3,Sherri Kerstetter,1830,F60-64,USA,00:35:13,00:04:01,00:05:19,17:43:34,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
138,Josh Huenergardt,2306,M35-39,USA,00:37:35,00:05:15,00:06:06,17:43:32,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
159,Yasir Mirza,124,M45-49,USA,00:39:26,00:03:45,00:04:23,17:43:30,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
139,Blair Downer,2258,M35-39,USA,00:36:51,00:04:15,00:05:01,17:43:26,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
59,Kandas Cavender,1390,F45-49,USA,00:42:15,00:04:23,00:05:32,17:43:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
21,Gabe Fort,1873,M18-24,USA,00:43:25,00:03:08,00:05:08,17:43:21,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
140,Lucas Jofre,2313,M35-39,ARG,00:53:31,00:07:28,00:10:05,17:43:21,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
20,Rusty McCain,3567,M60-64,USA,00:35:15,00:05:21,00:04:22,17:43:20,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
58,Chad Nesmith,1979,M25-29,USA,00:26:19,00:05:43,00:03:43,17:43:19,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
160,Scott Bowman,2810,M45-49,USA,00:38:08,00:07:02,00:03:57,17:43:15,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
182,David Beltran,2483,M40-44,USA,00:37:55,00:06:38,00:03:14,17:43:11,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
161,Jason Kilpatrick,2936,M45-49,USA,00:38:28,00:04:40,00:04:10,17:43:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
183,Rodolfo Maduro,2630,M40-44,USA,00:39:50,00:05:29,00:04:46,17:43:01,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
126,Will Ayers,2029,M30-34,USA,00:36:45,00:06:20,00:06:09,17:43:00,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
162,David Edmondson,2863,M45-49,USA,00:34:37,00:05:45,00:06:19,17:42:59,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
127,Philip Mayotte,2130,M30-34,USA,00:30:51,00:05:16,00:05:36,17:42:56,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
123,Sam Marshall,3262,M50-54,USA,00:35:09,00:02:40,00:04:12,17:42:54,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
141,Matthew Anderson,2216,M35-39,USA,00:33:53,00:05:59,00:07:20,17:42:52,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
163,Kevin Sims,3067,M45-49,USA,00:41:30,00:04:30,00:05:29,17:42:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
63,Shelby Singleton,1312,F40-44,USA,00:42:45,00:03:13,00:05:13,17:42:42,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
164,James Grantham,2893,M45-49,USA,00:43:14,00:07:48,00:06:50,17:42:33,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
165,Ted Farrar,2873,M45-49,USA,00:36:39,00:05:42,00:06:58,17:42:29,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
59,Nathan Atwell,1902,M25-29,USA,00:44:10,00:04:20,00:11:30,17:42:26,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
184,Ramon Mas,2637,M40-44,ABW,00:29:29,00:03:51,00:03:01,17:42:25,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
64,Katherine Lane,729,F35-39,USA,00:41:49,00:02:37,00:05:25,17:42:00,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
166,Luis Parra,602,M45-49,COL,00:34:15,00:02:44,00:04:07,17:41:57,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
65,Colleen Nihiser,1096,F35-39,USA,00:29:15,00:04:40,00:04:27,17:41:56,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
60,Susanne Duato,1417,F45-49,USA,00:38:36,00:05:12,00:04:00,17:41:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
185,Michael Davis,2530,M40-44,USA,00:34:08,00:04:08,00:04:44,17:41:48,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
66,Christy Young,1150,F35-39,USA,00:37:48,00:06:11,00:05:28,17:41:45,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
186,Joseph Carney,2509,M40-44,USA,00:33:51,00:06:27,00:04:30,17:41:31,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
39,Wendy Barhydt,1585,F50-54,USA,00:38:04,00:04:33,00:05:43,17:41:31,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
64,Robert Cooper,3410,M55-59,USA,00:39:23,00:03:51,00:03:25,17:41:23,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
187,Brian Kinmartin,575,M40-44,USA,00:35:07,00:05:36,00:05:06,17:41:21,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
61,Jennifer Montemayor,1491,F45-49,USA,00:35:39,00:04:40,00:05:17,17:41:19,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
67,Perlas Puno,1107,F35-39,USA,00:39:17,00:06:09,00:03:57,17:41:15,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
124,Damon Lynn,3260,M50-54,USA,00:33:15,00:05:12,00:05:36,17:41:11,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
64,Nicole Vallee,1333,F40-44,USA,00:40:49,00:03:14,00:07:24,17:41:06,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
188,Brett Richardson,2695,M40-44,USA,00:40:10,00:05:20,00:04:51,17:41:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
125,Clement Allen,614,M50-54,USA,00:40:25,00:02:39,00:09:16,17:41:00,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
126,Ron Hall,3215,M50-54,USA,00:35:42,00:07:00,00:08:44,17:40:53,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
40,Barbara Giles,1622,F50-54,USA,00:41:02,00:04:39,00:04:32,17:40:51,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
41,Kim Capps,1597,F50-54,USA,00:35:32,00:03:16,00:02:57,17:40:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
127,Thomas Richardson,695,M50-54,USA,00:32:46,00:06:19,00:03:28,17:40:47,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
189,John Ciliege,2518,M40-44,USA,00:47:58,00:04:55,00:04:58,17:40:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
65,Corinne Hoffman,1225,F40-44,USA,00:39:13,00:04:40,00:03:12,17:40:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
21,Frank Burgett,3546,M60-64,USA,00:42:02,00:06:03,00:06:22,17:40:36,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
42,Denise Picus,1676,F50-54,USA,00:35:19,00:04:46,00:08:07,17:40:27,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
128,Mark Congdon,2061,M30-34,USA,00:34:01,00:02:31,00:04:00,17:40:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
142,Jonathan Wells,2444,M35-39,USA,00:28:24,00:03:23,00:09:23,17:40:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
128,Scott Black,3144,M50-54,USA,00:39:59,00:06:05,00:06:35,17:40:19,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
33,Alivia Weeks,878,F25-29,USA,00:34:23,00:07:33,00:10:12,17:40:14,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
25,Team Team Yawn,4063,RELAY,USA,00:33:03,00:03:45,00:03:11,17:40:06,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
26,Team Just Here For THE Beer,4029,RELAY,USA,00:30:31,00:03:06,00:01:57,17:40:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
62,Mary Bagwell,1367,F45-49,USA,00:34:51,00:04:14,00:04:52,17:40:04,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
190,Juraj Podhajeczky,2681,M40-44,USA,00:38:23,00:10:41,00:09:30,17:39:59,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
43,Wendy Tyler,536,F50-54,USA,00:37:05,00:03:21,00:05:01,17:39:57,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
60,Boyd Guttery,1937,M25-29,USA,00:35:09,00:03:42,00:02:40,17:39:56,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
143,Keith Michael,2358,M35-39,USA,00:38:50,00:03:01,00:05:32,17:39:45,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
61,Michael Mayberger,1968,M25-29,USA,00:36:44,00:02:56,00:02:48,17:39:45,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
167,Josh Reiser,3039,M45-49,USA,00:33:42,00:06:29,00:07:19,17:39:42,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
191,Jose Cruz,2527,M40-44,USA,00:34:57,00:06:49,00:08:21,17:39:37,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
22,H.d. Stone,1891,M18-24,USA,00:39:43,00:06:26,00:06:17,17:39:36,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
168,John Chandler,594,M45-49,USA,00:34:59,00:02:45,00:03:23,17:39:25,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
27,Team Triton Ladies,4070,RELAY,USA,00:40:56,00:02:34,00:03:06,17:39:20,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
66,Heather Wesch,1342,F40-44,USA,00:36:18,00:02:57,00:05:29,17:39:19,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
63,Angelina Van Genderen,1563,F45-49,USA,00:37:24,00:03:12,00:05:53,17:39:15,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
67,Simone Valle,1332,F40-44,BRA,00:33:10,00:05:38,00:05:07,17:39:11,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
129,Scott Duffy,3191,M50-54,USA,00:31:56,00:04:56,00:03:33,17:39:00,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
62,Crawford Loper,1964,M25-29,USA,00:31:26,00:05:53,00:04:23,17:38:59,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
192,Kelcey Krings,2615,M40-44,USA,00:36:25,00:03:44,00:05:22,17:38:59,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
129,William Jones,2112,M30-34,USA,00:31:15,00:08:01,00:16:42,17:38:57,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
193,Dan Schian,2710,M40-44,USA,00:34:14,00:08:18,00:05:06,17:38:53,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
65,Andrew Bishop,3391,M55-59,USA,00:30:41,00:05:04,00:04:27,17:38:53,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
28,Team Team Middlebrook,4059,RELAY,USA,00:39:16,00:06:46,00:02:13,17:38:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
66,Byron Braun,3396,M55-59,USA,00:30:16,00:03:42,00:03:11,17:38:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
34,Mary McLachlan,862,F25-29,USA,00:28:55,00:05:31,00:04:10,17:38:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
16,Laurie Copeland,1745,F55-59,USA,00:34:41,00:04:49,00:03:54,17:38:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
144,Craig Clark,2244,M35-39,USA,00:33:42,00:06:20,00:03:27,17:38:45,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
68,Erica Pratt,1284,F40-44,USA,00:39:51,00:06:08,00:05:20,17:38:43,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
194,Kevin Quinn,2688,M40-44,USA,00:30:18,00:06:00,00:06:19,17:38:40,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
69,Alisha Thompson,1325,F40-44,USA,00:31:47,00:03:28,00:02:38,17:38:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
195,Sam Train,2746,M40-44,USA,00:38:40,00:02:57,00:07:52,17:38:33,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
145,Husain Bushehri,2232,M35-39,KWT,00:31:16,00:04:53,00:04:33,17:38:28,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
130,Jose Luna,3259,M50-54,USA,00:45:14,00:09:16,00:08:44,17:38:18,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
196,Matthew Broadstreet,568,M40-44,USA,00:35:58,00:02:49,00:04:20,17:38:16,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
44,Beth Strauss,333,F50-54,USA,00:26:02,00:04:56,00:03:57,17:38:14,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
169,Gene Stanley,3077,M45-49,USA,00:40:55,00:04:58,00:04:22,17:38:01,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
146,Benjamin Berling,2224,M35-39,USA,00:36:10,00:08:39,00:06:57,17:37:52,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
51,Amanda Godshaw,921,F30-34,USA,00:31:01,00:04:41,00:05:30,17:37:51,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
147,Jared Crowley,2248,M35-39,USA,00:37:13,00:03:59,00:06:00,17:37:46,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
45,Deborah Hastings,1631,F50-54,USA,00:27:58,00:04:35,00:04:40,17:37:46,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
131,Allen Berry,3143,M50-54,USA,00:31:32,00:03:48,00:05:31,17:37:44,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
148,Aaron Anderson,2215,M35-39,USA,00:34:08,00:04:41,00:04:37,17:37:43,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
170,William Gammon,2885,M45-49,USA,00:39:08,00:04:14,00:05:42,17:37:41,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
197,Michael Sullivan,2736,M40-44,USA,00:39:34,00:05:35,00:04:36,17:37:39,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
130,Lee Discher,2069,M30-34,USA,00:39:21,00:06:52,00:13:39,17:37:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
171,Marty Weatherford,795,M45-49,USA,00:34:56,00:06:30,00:04:41,17:37:37,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
52,Jennifer Kandt,936,F30-34,USA,00:36:20,00:03:44,00:05:45,17:37:37,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
198,Cameron Lokey,2626,M40-44,USA,00:39:10,00:07:10,00:07:35,17:37:37,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
199,Dedric Jackson,2602,M40-44,USA,00:40:00,00:02:20,00:03:11,17:37:34,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
17,Lynn Booth,1734,F55-59,USA,00:38:32,00:03:38,00:03:28,17:37:33,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
172,Lance Emerson,2866,M45-49,USA,00:31:39,00:06:05,00:02:31,17:37:21,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
68,Donica Williams,1144,F35-39,USA,00:32:23,00:05:43,00:04:39,17:37:20,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
22,Steve Dickson,3549,M60-64,USA,00:33:37,00:04:35,00:04:44,17:37:15,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
131,James Weisshaupt,2196,M30-34,USA,00:37:07,00:04:17,00:03:47,17:37:06,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
173,Russell Laughlin,2951,M45-49,USA,00:45:02,00:06:42,00:04:14,17:37:03,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
46,Ann Mix,1666,F50-54,USA,00:37:58,00:03:46,00:04:16,17:37:01,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
64,Shannon Woolard,1576,F45-49,USA,00:35:13,00:04:06,00:02:52,17:36:47,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
65,Kathy Hunter,526,F45-49,USA,00:31:41,00:03:37,00:04:59,17:36:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
69,Sydney Doctor,1033,F35-39,USA,00:26:29,00:04:29,00:03:28,17:36:35,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
53,Leslie Sexton,982,F30-34,USA,00:35:22,00:04:02,00:05:05,17:36:34,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
132,Mark Smith,3337,M50-54,USA,00:33:10,00:06:47,00:04:01,17:36:34,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
200,Jeff Cole,2521,M40-44,USA,00:38:06,00:04:07,00:03:32,17:36:33,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
132,Grant Yocum,2209,M30-34,USA,00:34:20,00:03:45,00:04:09,17:36:32,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
29,Team Team Gillespie,4058,RELAY,USA,00:41:22,00:01:51,00:02:24,17:36:30,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
67,Wayne Griner,3440,M55-59,USA,00:39:45,00:04:53,00:06:21,17:36:17,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
70,Rebekah Gilman,1055,F35-39,USA,00:37:16,00:04:53,00:03:19,17:36:11,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
71,Laurabeth Chandler,1021,F35-39,USA,00:36:46,00:04:28,00:06:38,17:36:08,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
201,John Morrow,2659,M40-44,USA,00:30:18,00:13:43,00:08:15,17:36:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
202,Nathan Camp,2505,M40-44,USA,00:34:40,00:04:08,00:08:51,17:35:58,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
133,Matthew McGury,688,M30-34,USA,00:34:08,00:04:31,00:04:52,17:35:58,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
54,Ashley Pusey,971,F30-34,USA,00:26:37,00:03:28,00:03:44,17:35:53,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
55,Laura Callaghan,896,F30-34,CAN,00:40:44,00:04:46,00:03:59,17:35:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
68,Gene McManus,764,M55-59,USA,00:34:38,00:04:11,00:03:58,17:35:47,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
134,Cameron Moser,2141,M30-34,USA,00:37:46,00:00:00,23:24:36,17:35:45,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
135,Austin Lyman,2123,M30-34,USA,00:37:41,00:03:28,00:04:29,17:35:40,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
70,Susan Friesen,1205,F40-44,USA,00:40:40,00:05:03,00:05:19,17:35:38,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
136,Corey Winters,2204,M30-34,USA,00:36:56,00:04:51,00:03:41,17:35:34,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
133,Scott Saffold,3321,M50-54,USA,00:36:48,00:06:10,00:08:03,17:35:32,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
134,F. Javier Pagan,721,M50-54,PRI,00:35:07,00:06:52,00:04:20,17:35:23,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
135,Faridt Londono,3255,M50-54,VEN,00:46:46,00:04:38,00:03:50,17:35:16,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
72,Leah Garland,1052,F35-39,USA,00:33:44,00:03:21,00:05:11,17:35:11,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
73,Shelley Horner,151,F35-39,USA,00:35:20,00:04:13,00:04:31,17:35:10,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
56,Megan Clegg,903,F30-34,USA,00:35:17,00:04:07,00:08:43,17:35:05,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
136,Scott Williamson,3376,M50-54,USA,00:31:58,00:05:46,00:04:30,17:35:02,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
174,Jamey McEwen,2985,M45-49,USA,00:37:46,00:06:37,00:06:46,17:34:54,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
137,Erik Belinfante,3139,M50-54,USA,00:34:28,00:03:29,00:04:56,17:34:53,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
66,Andrea Dobbins,1410,F45-49,USA,00:34:42,00:04:47,00:03:58,17:34:51,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
74,Alexis Bencze,1007,F35-39,USA,00:36:58,00:04:41,00:04:51,17:34:50,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
75,Meridith Nguyen,1094,F35-39,USA,00:39:32,00:03:07,00:03:28,17:34:49,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
23,William Bridger,3543,M60-64,USA,00:38:13,00:07:50,00:08:53,17:34:43,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
63,Jonathan Brown,1910,M25-29,USA,00:39:40,00:04:13,00:05:56,17:34:36,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
203,Joseph Anselmo,2466,M40-44,USA,00:34:19,00:04:45,00:05:49,17:34:31,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
175,Glenn Spring,3075,M45-49,USA,00:37:26,00:05:41,00:07:23,17:34:28,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
24,R David Anderson,3538,M60-64,USA,00:32:07,00:03:48,00:03:23,17:34:26,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
18,Wynne McFarlin,1786,F55-59,USA,00:31:40,00:04:33,00:02:30,17:34:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
47,Pennina Hartley,1629,F50-54,USA,00:43:17,00:02:52,00:03:19,17:34:24,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
137,Brad Dibenedetto,2068,M30-34,USA,00:29:42,00:07:52,00:08:05,17:34:22,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
25,Chris Ellington,646,M60-64,USA,00:29:43,00:04:10,00:03:51,17:34:17,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
67,Katie Tolleson,1556,F45-49,USA,00:34:46,00:04:58,00:05:15,17:34:17,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
204,Derek Pease,2675,M40-44,USA,00:29:48,00:05:44,00:05:59,17:34:16,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
69,Ronald Abel,3385,M55-59,USA,00:34:41,00:06:54,00:04:19,17:34:09,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
23,Adam Hayden,1877,M18-24,USA,00:41:53,00:05:04,00:03:42,17:34:09,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
57,Lindsey Irey,929,F30-34,USA,00:35:02,00:04:24,00:04:26,17:34:08,00:00:00,Ironman 70.3 Augusta,09/23/2018,"Augusta, Georgia, USA"
